Milton	historical_people	Letter to B.R. Haydon, 31 October 1821).	Scott_Wal	historical_people
Milton	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wellington_Duke	historical_people
Milton	historical_people	Letter to B.R. Haydon, 31 October 1821).	Dickinson_Mrs	historical_people
Milton	historical_people	Letter to B.R. Haydon, 31 October 1821).	MRM	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Elford_SirWm	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Johnson_Mr	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Jesus	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Mitford_Geo	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wordsworth_Wm	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Milton	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wellington_Duke	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	Dickinson_Mrs	historical_people
Scott_Wal	historical_people	Letter to B.R. Haydon, 31 October 1821).	MRM	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Elford_SirWm	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Johnson_Mr	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Jesus	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Mitford_Geo	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wordsworth_Wm	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Milton	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Scott_Wal	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	Dickinson_Mrs	historical_people
Wellington_Duke	historical_people	Letter to B.R. Haydon, 31 October 1821).	MRM	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Elford_SirWm	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Johnson_Mr	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Jesus	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Mitford_Geo	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wordsworth_Wm	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Milton	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Scott_Wal	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wellington_Duke	historical_people
Dickinson_Mrs	historical_people	Letter to B.R. Haydon, 31 October 1821).	MRM	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Elford_SirWm	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Johnson_Mr	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Jesus	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Mitford_Geo	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wordsworth_Wm	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Milton	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Scott_Wal	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Wellington_Duke	historical_people
MRM	historical_people	Letter to B.R. Haydon, 31 October 1821).	Dickinson_Mrs	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Mitford_Geo	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
MRM	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Webb_Eliza	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Dickinson_Mrs	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Dickinson_Charles	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
James_Miss	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Elford_SirWm	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Haydon	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Rowden_Fr	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Hofland_B	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Palmer_CF	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_Mad	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Mitford_Geo	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	MRM	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Webb_Eliza	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Mrs	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Dickinson_Charles	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	James_Miss	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Elford_SirWm	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Haydon	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Rowden_Fr	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Hofland_B	historical_people
Palmer_Mad	historical_people	Mary Russell Mitford's Notebook of 1819 to 1823	Palmer_CF	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Mrs	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Daughter	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Charles	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Grandmama	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Nurse	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Cupid	fictional_and_archetypal
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Sinclair_SrJohn	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Butler_Mr	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Palmer_CF	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Weyland_John	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Monck_JB	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Tierney_SrMat	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	GeoIV	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Smollett_Tob	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Bramble_Matthew	fictional_and_archetypal
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Halford_SrHen	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Rachel_Aunt	fictional_and_archetypal
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Austen_Jane	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	de_Chaboulon	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Napoleon	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Murray_John	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Drake_Nathan	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Shakespeare	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Elford_MrsE	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Mitford_Geo	historical_people
Elford_SirWm	historical_people	Letter to Sir William Elford, 20 March 1820.	Russell_M	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Elford_SirWm	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Daughter	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Charles	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Grandmama	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Nurse	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Cupid	fictional_and_archetypal
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Sinclair_SrJohn	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Butler_Mr	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Palmer_CF	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Weyland_John	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Monck_JB	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Tierney_SrMat	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	GeoIV	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Smollett_Tob	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Bramble_Matthew	fictional_and_archetypal
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Halford_SrHen	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Rachel_Aunt	fictional_and_archetypal
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Austen_Jane	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	de_Chaboulon	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Napoleon	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Murray_John	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Drake_Nathan	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Shakespeare	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Elford_MrsE	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Mitford_Geo	historical_people
Dickinson_Mrs	historical_people	Letter to Sir William Elford, 20 March 1820.	Russell_M	historical_people
Dickinson_Daughter	historical_people	Letter to Sir William Elford, 20 March 1820.	Elford_SirWm	historical_people
Dickinson_Daughter	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Mrs	historical_people
Dickinson_Daughter	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Charles	historical_people
Dickinson_Daughter	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Grandmama	historical_people
Dickinson_Daughter	historical_people	Letter to Sir William Elford, 20 March 1820.	Dickinson_Nurse	historical_people
Dickinson_Daughter	historical_people	Letter to Sir William Elford, 20 March 1820.	Cupid	fictional_and_archetypal
